11800	1.10665	1.4982	0.0414506	-2.65051	-0.290133	-0.411884	-0.758629	1.46708	32.5164	33.3685	32.4553	33.2541
11900	1.10782	1.49977	0.041956	-2.65377	-0.28722	-0.408504	-0.759087	1.46124	32.5163	33.3689	32.4548	33.2544
12000	1.10895	1.5013	0.042552	-2.65703	-0.284316	-0.405099	-0.759507	1.45534	32.5161	33.3692	32.4543	33.2547
12100	1.10137	1.47508	0.180582	-2.76094	-0.325627	-0.397106	-0.696379	1.42576	32.5275	33.3567	32.4676	33.243
12200	1.10759	1.50026	0.0541257	-2.66656	-0.279809	-0.395702	-0.756027	1.4377	32.5167	33.3672	32.4573	33.2529
12300	1.10892	1.50194	0.054388	-2.66954	-0.276778	-0.392332	-0.756564	1.43206	32.5167	33.3676	32.4566	33.2534
12400	1.11015	1.50353	0.0546694	-2.67267	-0.273826	-0.388989	-0.757116	1.42631	32.5166	33.368	32.456	33.2538
12500	1.11134	1.50508	0.0550583	-2.6758	-0.270881	-0.385617	-0.757619	1.42048	32.5164	33.3684	32.4554	33.2541
12600	1.11247	1.5066	0.0555454	-2.67895	-0.267945	-0.382218	-0.758079	1.4146	32.5163	33.3688	32.4549	33.2543
12700	1.11356	1.50807	0.0561242	-2.6821	-0.265017	-0.378792	-0.7585	1.40866	32.5162	33.3691	32.4545	33.2546
12800	1.1075	1.4826	0.190914	-2.78482	-0.306149	-0.371767	-0.693889	1.37855	32.5273	33.3572	32.4669	33.2434
12900	1.11135	1.5061	0.0666055	-2.69311	-0.261401	-0.370092	-0.755578	1.39008	32.5169	33.3668	32.4563	33.2528
13000	1.11337	1.50844	0.0680217	-2.69422	-0.257495	-0.365991	-0.755291	1.38509	32.5167	33.3675	32.4568	33.2533
13100	1.11456	1.50997	0.0682807	-2.69724	-0.254518	-0.36263	-0.755853	1.3793	32.5166	33.3679	32.4562	33.2537
13200	1.11571	1.51147	0.0686498	-2.70027	-0.251549	-0.359238	-0.756363	1.37344	32.5165	33.3683	32.4556	33.254
13300	1.1168	1.51293	0.0691186	-2.7033	-0.24859	-0.35582	-0.756826	1.36752	32.5163	33.3687	32.4551	33.2543
13400	1.11785	1.51435	0.0696799	-2.70634	-0.24564	-0.352375	-0.757247	1.36153	32.5162	33.369	32.4546	33.2545
13500	1.11377	1.49013	0.201921	-2.80673	-0.285993	-0.345831	-0.690724	1.33142	32.5271	33.3579	32.4669	33.2438
13600	1.10524	1.50313	0.0662741	-2.73961	-0.250546	-0.351113	-0.762899	1.33598	32.5187	33.3615	32.4473	33.2489
13700	1.11749	1.51445	0.0816354	-2.71806	-0.238138	-0.339546	-0.753768	1.33769	32.5167	33.3674	32.457	33.2532
13800	1.11864	1.51593	0.0818724	-2.72098	-0.235136	-0.336165	-0.754342	1.33186	32.5166	33.3678	32.4563	33.2536
13900	1.11975	1.51737	0.0822214	-2.72389	-0.232144	-0.332755	-0.754859	1.32597	32.5165	33.3682	32.4557	33.2539
14000	1.12081	1.51878	0.0826716	-2.72682	-0.229162	-0.329318	-0.755327	1.32001	32.5164	33.3686	32.4552	33.2542
14100	1.12182	1.52014	0.0832154	-2.72974	-0.22619	-0.325856	-0.75575	1.31399	32.5162	33.369	32.4547	33.2545
14200	1.12571	1.50283	0.221672	-2.81366	-0.25946	-0.314436	-0.681172	1.28921	32.5251	33.3618	32.475	33.2446
14300	1.11707	1.49434	0.21942	-2.83511	-0.265053	-0.315537	-0.684966	1.27197	32.5275	33.3565	32.468	33.2427
14400	1.12128	1.51997	0.0952065	-2.7411	-0.218728	-0.313015	-0.752011	1.28987	32.5167	33.3673	32.4572	33.253
14500	1.1224	1.52141	0.0954405	-2.74388	-0.215687	-0.309604	-0.752582	1.28402	32.5167	33.3677	32.4565	33.2535
14600	1.12346	1.52279	0.095769	-2.74669	-0.212672	-0.306177	-0.753108	1.27809	32.5165	33.3681	32.4559	33.2538
14700	1.12448	1.52414	0.0962004	-2.7495	-0.209668	-0.302722	-0.753582	1.27209	32.5164	33.3685	32.4554	33.2541
14800	1.12545	1.52546	0.0967264	-2.75231	-0.206675	-0.299242	-0.754008	1.26604	32.5163	33.3689	32.4548	33.2544
14900	1.12638	1.52673	0.0973409	-2.75514	-0.203693	-0.295739	-0.754389	1.25992	32.5161	33.3692	32.4544	33.2546
15000	1.12213	1.50037	0.229563	-2.85642	-0.245305	-0.289866	-0.681924	1.22347	32.5274	33.3569	32.4672	33.2432
15100	1.12458	1.52486	0.108502	-2.76367	-0.199453	-0.286559	-0.750203	1.24146	32.5168	33.3672	32.4572	33.2529
